	tweet_textual_content	len	ID	Date	Source	Likes	RTs
20	"RT @BuzzFeed: Sophie Turner, Nicholas Hoult, and Michael Fassbender sit down to find out which X-Men character they really are.

Take the q…"	140	1140706369022124032	Mon Jun 17 19:42:46 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	13
21	Demain jvais enfin voir x-men 🙃	31	1140708880231620608	Mon Jun 17 19:52:45 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
22	Lembro que comecei a ler X-Men lá por 96, não tenho certeza se era a fase Falange ou Era do Apocalipse, mas peguei… https://t.co/f5OVP29oGn	139	1140708577763627008	Mon Jun 17 19:51:32 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	2	0
23	"RT @QGenies: “Think You has what it takes to handle this heat?”

#SeductiveSunday 

Uncanny X-men issue # 511 https://t.co/zCghJ0JFSI"	133	1140706838012420098	Mon Jun 17 19:44:38 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	2
24	MARVEL lanza nuevo video del futuro de los X-Men https://t.co/4XW3b4nq4v	72	1140707855273799681	Mon Jun 17 19:48:40 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	13	6
25	Me puede explicar alguien cómo cojones casa X-men phoenix con X-men 2 ?????	75	1140707211737534464	Mon Jun 17 19:46:07 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	0
26	Here's What Jason Momoa Could Look Like as X-Men Villain Sabretooth https://t.co/Jd7lo7n4Im	91	1140707790719193088	Mon Jun 17 19:48:25 +0000 2019	"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>"	0	0
27	RT @Kadeem_95: The best scene in Dark Phoenix by the best character in the new X-Men timeline (First Class onwards) https://t.co/gHfokLDWDS	139	1140709055662567425	Mon Jun 17 19:53:26 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	38
28	"RT @cineloisirs: Le réalisateur de X-Men Dark Phoenix assume l'échec du film au box-office : ""C'est de ma faute"" https://t.co/rHeDMHEM9z ht…"	140	1140708407499984896	Mon Jun 17 19:50:52 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	2
29	@daveweigel @nycjim Dudes. Have y'all even read the X-Men?	58	1140709354141732864	Mon Jun 17 19:54:38 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	1	0
30	@MDRhys X-Men 👍 https://t.co/Qg8PyRZh3N	39	1140709326190972930	Mon Jun 17 19:54:31 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	2	0
31	X-men are my fav Marvel characters	34	1140708834643722246	Mon Jun 17 19:52:34 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	0
32	"RT @VersionAnaloga: De X

Joe Russo también cree que hay que dejar descansar a los X-Men durante un tiempo Probablemente es mejor coger a l…"	140	1140707370546475009	Mon Jun 17 19:46:45 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	1
33	@daveweigel I kinda feel like Killer Mike hasn't read enough X-Men comics	73	1140708773243191298	Mon Jun 17 19:52:19 +0000 2019	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	0	0
34	Quiero ir a ver X-Men Dark Phoenix y no tengo con quien ☹	57	1140706712632078336	Mon Jun 17 19:44:08 +0000 2019	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	0	0
35	RT @_owleticia: Tava olhando umas parada e lembrando do Lucas o filme inteiro do x-men “ô o cara parece o velho da havan” “meu é o velho da…	140	1140707275688095745	Mon Jun 17 19:46:22 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	1
36	"RT @BuzzFeed: Sophie Turner, Nicholas Hoult, and Michael Fassbender sit down to find out which X-Men character they really are.

Take the q…"	140	1140709294201102337	Mon Jun 17 19:54:23 +0000 2019	"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"	0	13
37	MARVEL Reveals New X-MEN Character Designs https://t.co/dQYFQGpm2y https://t.co/vnJpum1pZY	90	1140709327558381568	Mon Jun 17 19:54:31 +0000 2019	"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>"	12	0
38	RT @Marvel: The next seminal moment in the ongoing history of the X-Men is almost here: HOUSE OF X and POWERS OF X by writer @JHickman will…	140	1140708040682934272	Mon Jun 17 19:49:24 +0000 2019	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	0	193
